Name + ORG,ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
Nathan Licona Jr. Ari,26399,Nathan Licona Jr.,Arizona Diamondbacks,1,33,33,12,9,3,0,0,0,3.5,15,8,192,0,0,8,8,0,0,0,0,0,0,0,0,0,-1.5,0
Anthony Hopkins Kan,26569,Anthony Hopkins,Kansas City Monarchs,1,34,34,21,11,8,2,0,0,-2.8,40,3,191.2,0,0,13,11,2,2,2,1,1,1,0,0,0,0.8,0
Aneury Orive Tor,34829,Aneury Orive,Toronto Blue Jays,1,34,34,24,9,13,2,0,0,0.4,28,6,191,0,0,6,6,1,1,1,1,0,0,1,0,0,-0.1,0
J.J. English Pit,16548,J.J. English,Pittsburgh Pirates,1,34,34,25,17,8,0,3,0,0.8,29,8,190.2,0,0,16,16,2,0,0,0,0,0,0,0,0,2.7,0
Joseph Killmon Ari,33091,Joseph Killmon,Arizona Diamondbacks,1,33,33,16,8,7,1,0,0,-0.3,43,7,189.2,0,0,8,8,1,1,0,0,0,0,0,0,0,-0.9,0
Jameson Kee Atl,9751,Jameson Kee,Atlanta Hammers,1,32,0,22,16,5,1,2,0,1.6,22,6,189,0,0,13,13,6,5,1,1,0,0,0,0,0,2.2,0
Ernest Ault San,23292,Ernest Ault,San Diego Padres,1,33,33,20,11,7,2,0,0,-0.9,36,8,188.2,0,0,13,10,3,0,1,1,0,0,0,0,0,0.8,0
Hunter Cushman Flo,26252,Hunter Cushman,Florida Marlins,1,33,33,19,11,8,0,2,0,-2.9,49,4,188,0,0,7,7,4,2,1,1,0,0,1,0,0,1.5,0
Daniel Zirkle San,22905,Daniel Zirkle,San Diego Padres,1,33,33,28,15,12,1,0,0,1.7,22,7,187.2,0,0,10,10,3,2,0,0,0,0,0,0,0,0.9,0
B.J. Peng Col,28199,B.J. Peng,Colorado Rockies,1,31,31,22,15,7,0,2,0,3.1,15,6,186.1,0,0,12,12,2,2,1,1,0,0,0,0,0,2.6,0
Ernest DeArmond Tex,26825,Ernest DeArmond,Texas Rangers,1,35,29,11,5,6,0,1,0,0,19,3,186,0,0,5,5,2,1,0,0,0,0,0,0,0,3.8,0
Taye Wilhite Ari,15929,Taye Wilhite,Arizona Diamondbacks,1,33,33,20,14,5,1,1,0,1.7,13,4,186,0,0,12,11,3,2,1,1,1,1,0,0,0,0.5,0
Crew Pezzuto Mil,13493,Crew Pezzuto,Milwaukee Brewers,1,35,31,31,20,10,1,0,0,0.6,17,3,184.2,0,0,14,13,5,4,1,1,0,0,0,0,0,0.7,0
Tom Trombetta Ana,40085,Tom Trombetta,Anaheim Angels,1,32,32,22,8,14,0,0,0,0.3,24,5,183.2,0,0,7,7,2,1,3,3,0,0,0,0,0,-1.4,0
Leo Smoyer Hou,29285,Leo Smoyer,Houston Astros,1,34,34,20,9,10,1,1,0,2.5,17,9,182.2,0,0,8,7,1,0,2,1,0,0,0,0,0,0,0
Welch Rusher Flo,13790,Welch Rusher,Florida Marlins,1,31,31,22,12,9,1,2,0,2.6,11,4,182,0,0,12,12,1,1,1,1,1,1,0,0,0,0.1,0
Ron Etkins Flo,26911,Ron Etkins,Florida Marlins,1,31,31,22,13,7,2,0,0,1.7,20,8,181.2,0,0,11,9,6,6,1,1,0,0,1,0,0,2,0
Lou Buchanan Tor,8266,Lou Buchanan,Toronto Blue Jays,1,37,32,18,11,7,0,1,0,2.5,15,7,181.1,0,0,6,6,1,1,1,1,0,0,0,0,0,-0.5,0
Kristian Klimek Pit,13409,Kristian Klimek,Pittsburgh Pirates,1,33,33,22,5,16,1,0,0,-0.7,21,6,181.1,0,0,7,5,1,0,0,0,0,0,2,0,0,0.8,0
Gerardo Jaramillo San,9880,Gerardo Jaramillo,San Francisco Giants,1,35,31,22,13,9,0,0,0,0.1,24,6,180.2,0,0,11,8,1,1,4,4,0,0,0,0,0,2.7,0
Keita Saito New,30162,Keita Saito,New York Yankees,1,33,33,18,9,8,1,0,0,1.2,19,6,180,0,0,5,4,3,3,4,3,0,0,0,0,0,1.2,0
Gene Lyons Det,25261,Gene Lyons,Detroit Tigers,1,33,33,21,14,7,0,0,0,1.5,16,6,179.1,0,0,15,12,3,3,1,1,0,0,0,0,0,1.6,0
Gus Stow Bal,28628,Gus Stow,Baltimore Orioles,1,33,33,24,19,5,0,3,0,-0.4,38,5,179.1,0,0,16,16,4,3,2,1,1,1,1,0,0,1.8,0
Jack Giese Sea,30118,Jack Giese,Seattle Mariners,1,32,32,16,7,7,2,0,0,1.1,21,7,178.1,0,0,7,6,4,3,1,0,0,0,0,0,0,1.5,0
McKay Rose Cle,40079,McKay Rose,Cleveland Guardians,1,32,32,30,15,14,1,2,0,1.8,16,6,178.1,0,0,16,15,2,2,2,2,0,0,0,0,0,2.4,0
Noah Classen San,24307,Noah Classen,San Diego Padres,1,31,31,17,5,12,0,0,0,0.7,24,5,177.1,0,0,9,9,1,0,1,0,0,0,0,0,0,1.8,0
Julius Larmee Kan,12615,Julius Larmee,Kansas City Royals,1,34,34,15,8,6,1,2,0,-0.1,29,6,176.2,0,0,4,3,3,2,2,2,0,0,0,0,0,2.6,0
Ruben Mojado Jr. Bos,41149,Ruben Mojado Jr.,Boston Red Sox,1,33,33,18,9,8,1,2,0,1.5,10,3,176.1,0,0,10,9,1,0,1,1,0,0,0,0,0,0,0
Matt Kard New,30478,Matt Kard,New York Yankees,1,34,34,18,11,5,2,1,0,-0.6,16,1,176,0,0,7,7,3,2,2,2,0,0,0,0,0,1.1,0
Braxton Mann Phi,6785,Braxton Mann,Philadelphia Phillies,1,34,34,19,12,7,0,1,0,-0.4,21,3,176,0,0,9,9,3,2,0,0,0,0,0,0,0,2,0
Dutch Ketron Tex,18756,Dutch Ketron,Texas Rangers,1,32,30,18,13,5,0,0,0,1.1,13,3,174.2,0,0,8,8,3,3,2,2,0,0,0,0,0,1.5,0
Mpampis Kouteris Kan,34339,Mpampis Kouteris,Kansas City Monarchs,1,32,32,20,12,7,1,0,0,-2.2,32,2,174.1,0,0,11,9,1,1,2,2,0,0,0,0,0,1.8,0
Clint Regnier Ari,29032,Clint Regnier,Arizona Diamondbacks,1,33,33,31,15,14,2,1,0,-0.9,20,3,174,0,0,13,12,7,5,0,0,0,0,0,0,0,1.1,0
Wes Hajna Tor,14178,Wes Hajna,Toronto Blue Jays,1,33,33,19,10,7,2,0,0,1.7,12,5,172.1,0,0,10,8,1,1,0,0,1,1,0,0,0,-0.9,0
Juan Alvarado New,35621,Juan Alvarado,New York Mets,1,31,31,12,8,3,1,0,0,0.3,19,5,171.2,0,0,6,5,0,0,1,1,0,0,0,0,0,1.9,0
Omar Rosado Flo,33334,Omar Rosado,Florida Marlins,1,32,32,21,15,5,1,2,0,0.3,33,8,171.2,0,0,14,12,0,0,2,2,0,0,0,0,0,2.4,0
Juan Nuñez Los,35626,Juan Nuñez,Los Angeles Dodgers,1,30,30,14,7,7,0,1,0,0.1,28,5,171,0,0,2,2,3,3,3,3,0,0,0,0,0,1.2,0
Adán Adames Chi,22972,Adán Adames,Chicago White Sox,1,31,6,23,13,10,0,0,0,0.3,31,6,170.1,0,0,13,13,4,4,2,1,0,0,0,0,0,0.3,0
Tyler Petty Tex,10398,Tyler Petty,Texas Rangers,1,31,30,18,12,6,0,0,0,0.2,17,3,168.2,0,0,8,7,2,2,2,2,0,0,0,0,0,2,0
Jonathan Bagwell Col,12612,Jonathan Bagwell,Colorado Rockies,1,35,28,17,9,8,0,0,0,0.4,23,5,168.1,0,0,6,5,1,1,2,2,1,1,0,0,0,1.9,0
Jack Crandell Phi,8071,Jack Crandell,Philadelphia Phillies,1,33,33,25,14,8,3,1,0,1.6,10,4,168.1,0,0,14,12,3,3,1,1,0,0,1,0,0,1.8,0
Brandon Lujano New,7506,Brandon Lujano,New York Mets,1,33,33,16,12,4,0,1,0,3.3,23,11,168,0,0,12,11,0,0,0,0,0,0,0,0,0,0.8,0
Lionel Beaudoin Cin,35026,Lionel Beaudoin,Cincinnati Reds,1,34,34,24,15,8,1,1,0,2,20,5,167.2,0,0,12,12,1,1,2,2,0,0,0,0,0,2.7,0
Emerson Patterson Chi,15144,Emerson Patterson,Chicago White Sox,1,29,29,23,11,12,0,1,0,1.8,15,6,167.2,0,0,11,11,1,1,0,0,0,0,1,0,0,-0.1,0
Miles Cavallino Bos,33910,Miles Cavallino,Boston Red Sox,1,30,29,20,8,12,0,1,0,0.9,24,4,167.1,0,0,8,8,1,1,1,1,0,0,0,0,0,1.3,0
Lew Hinton San,7774,Lew Hinton,San Francisco Giants,1,30,30,22,18,4,0,1,0,0,25,5,167.1,0,0,16,13,0,0,3,3,0,0,0,0,0,3,0
Aubie Schmidt Kan,20561,Aubie Schmidt,Kansas City Royals,1,34,34,19,8,11,0,1,0,-0.1,33,6,166.1,0,0,9,9,0,0,0,0,0,0,0,0,0,1.4,0
Rudy Valdez New,7700,Rudy Valdez,New York Yankees,1,30,30,13,8,5,0,1,0,2.4,17,7,166.1,0,0,7,7,1,1,0,0,0,0,0,0,0,0.9,0
Cutberto Ruiz Sea,15173,Cutberto Ruiz,Seattle Mariners,1,33,33,17,9,8,0,1,0,0.9,16,5,165.2,0,0,7,7,6,3,1,1,0,0,0,0,0,-0.9,0
Jake Costello Mon,19850,Jake Costello,Montreal Expos,1,33,33,13,11,2,0,0,0,1.5,16,6,165.1,0,0,4,4,5,3,1,1,0,0,0,0,0,1.3,0
Grayson Ruff Min,19100,Grayson Ruff,Minnesota Twins,1,32,32,21,12,8,1,0,0,-0.5,28,4,165.1,0,0,11,10,2,1,3,3,0,0,0,0,0,0.7,0
Yelvis Peguero Mil,29333,Yelvis Peguero,Milwaukee Brewers,1,36,32,18,11,4,3,0,0,0.4,14,3,165,0,0,10,9,2,1,2,2,0,0,0,0,0,2.8,0
Easton Lotts San,25924,Easton Lotts,San Francisco Giants,1,31,29,21,7,14,0,1,0,-1,20,3,164.2,0,0,9,7,0,0,1,0,0,0,0,0,0,2.4,0
Ted Ptaszek Los,9359,Ted Ptaszek,Los Angeles Dodgers,1,32,32,27,15,10,2,0,0,-0.8,21,2,164.1,0,0,10,10,7,4,2,2,1,1,0,0,0,2,0
Coy Moats Atl,23859,Coy Moats,Atlanta Hammers,1,31,31,23,13,9,1,1,0,-0.2,27,3,164,0,0,11,11,1,1,2,2,0,0,0,0,0,0.3,0
Yusniel Ceniceros Mil,36108,Yusniel Ceniceros,Milwaukee Brewers,1,41,26,11,4,7,0,1,0,1.1,23,6,163.1,0,0,3,3,2,2,1,1,0,0,0,0,0,0.4,0
Donovan Zaccone Mil,15597,Donovan Zaccone,Milwaukee Brewers,1,46,24,14,6,8,0,2,0,-0.4,14,2,163.1,0,0,5,5,2,1,0,0,0,0,1,0,0,1.4,0
Junji Saeki Det,41155,Junji Saeki,Detroit Tigers,1,29,29,19,14,4,1,1,0,-0.5,9,0,162.2,0,0,14,13,2,2,2,0,0,0,0,0,0,0.3,0
Sawyer Threeton Kan,35794,Sawyer Threeton,Kansas City Royals,1,32,32,16,9,6,1,0,0,-0.7,26,3,161.2,0,0,10,10,2,2,1,1,0,0,0,0,0,1.2,0
Alfonso Muñoz Min,30690,Alfonso Muñoz,Minnesota Twins,1,37,22,16,11,5,0,2,0,-0.9,23,3,161,0,0,12,12,2,1,0,0,0,0,0,0,0,2,0
René Brito Cin,32890,René Brito,Cincinnati Reds,1,30,30,18,11,7,0,1,0,2.8,9,6,160.2,0,0,7,7,3,2,1,1,0,0,0,0,0,1.6,0
Chieh-Jui Chu Atl,38258,Chieh-Jui Chu,Atlanta Hammers,1,30,30,20,10,10,0,3,0,0,21,4,159.2,0,0,9,7,2,1,1,1,0,0,0,0,0,0.8,0
Miguel González Tex,29843,Miguel González,Texas Rangers,1,31,30,17,11,4,2,1,0,-0.9,28,3,159.2,0,0,9,9,1,0,2,2,0,0,0,0,0,1.4,0
Jason Jugo St.,6875,Jason Jugo,St. Louis Cardinals,1,33,33,22,12,10,0,0,0,-0.1,23,4,159.2,0,0,9,9,3,2,1,1,0,0,0,0,0,1.3,0
Mike Sparks Ana,32869,Mike Sparks,Anaheim Angels,1,26,26,16,11,1,4,0,0,1.3,12,6,159.1,0,0,11,9,3,2,0,0,0,0,0,0,0,-0.4,0
Lewis Moore New,14109,Lewis Moore,New York Yankees,1,32,32,30,18,11,1,3,0,-1.1,19,3,157,0,0,20,16,2,2,3,2,0,0,0,0,0,2.8,0
Eduardo Quintero Sea,30302,Eduardo Quintero,Seattle Mariners,1,29,29,20,9,9,2,2,0,-2.6,24,3,156.2,0,0,13,8,4,2,1,1,0,0,0,0,0,1.1,0
Franco Gamez Kan,33677,Franco Gamez,Kansas City Monarchs,1,25,25,19,14,5,0,0,0,1.5,23,7,156,0,0,11,11,1,1,1,1,0,0,0,0,0,-0.4,0
Landen Adkins Tex,18238,Landen Adkins,Texas Rangers,1,34,25,28,16,11,1,1,0,0.1,22,4,155,0,0,19,19,1,0,0,0,0,0,0,0,0,1.1,0
Adrian Luft Pit,14651,Adrian Luft,Pittsburgh Pirates,1,50,21,25,11,11,3,0,0,-0.4,16,4,154.2,0,0,8,6,3,2,2,2,0,0,0,0,0,2.4,0
Collin Mishler Was,25223,Collin Mishler,Washington Nationals,1,30,27,11,8,3,0,0,0,1.9,17,7,154.1,0,0,3,3,4,3,0,0,0,0,0,0,0,0.8,0
James Gaspard Cle,12854,James Gaspard,Cleveland Guardians,1,26,26,15,10,5,0,1,0,0.6,24,5,152.1,0,0,8,7,3,3,2,2,0,0,0,0,0,0.7,0
Isaac Pavao New,40052,Isaac Pavao,New York Mets,1,32,1,15,11,3,1,0,0,-1,33,4,152.1,0,0,6,6,6,5,0,0,0,0,0,0,0,1.8,0
Owen Derouin Los,9251,Owen Derouin,Los Angeles Dodgers,1,37,22,20,11,7,2,0,0,-2.4,23,2,151,0,0,14,10,1,1,0,0,0,0,1,0,0,1.2,0
John Guinn New,28907,John Guinn,New York Mets,1,27,27,9,7,2,0,0,0,1.5,11,4,151,0,0,7,6,1,1,0,0,0,0,0,0,0,1.1,0
Terry Arendt Was,16077,Terry Arendt,Washington Nationals,1,59,15,13,8,5,0,3,0,-0.5,18,1,150,0,0,8,8,1,1,0,0,0,0,0,0,0,2.6,0
John Doherty Oak,22108,John Doherty,Oakland Athletics,1,34,23,19,14,4,1,3,0,0.5,13,4,149.2,0,0,11,9,5,4,0,0,0,0,1,0,0,2.6,0
Raymundo Tinoco Tam,33664,Raymundo Tinoco,Tampa Bay Devil Rays,1,35,28,19,10,7,2,0,0,0.7,17,6,149.2,0,0,6,5,2,2,3,2,0,0,1,0,0,2.8,0
Carlos Fernández Oak,35475,Carlos Fernández,Oakland Athletics,1,33,22,24,12,12,0,0,0,-0.9,20,2,148.2,0,0,10,10,3,2,2,1,0,0,0,0,0,0.9,0
Conner Balov Chi,21489,Conner Balov,Chicago Cubs,1,30,30,19,9,8,2,0,0,0.7,20,4,148.1,0,0,8,8,0,0,1,1,0,0,0,0,0,1.5,0
Landry Skolnick Mil,11270,Landry Skolnick,Milwaukee Brewers,1,31,28,18,13,5,0,1,0,1.2,12,5,148,0,0,11,10,0,0,2,1,0,0,0,0,0,0.9,0
Landon Vaz Mon,27333,Landon Vaz,Montreal Expos,1,30,26,16,9,7,0,0,0,0.9,39,9,147.2,0,0,13,11,0,0,1,1,0,0,0,0,0,0.8,0
Josh O'Hearn Bal,14877,Josh O'Hearn,Baltimore Orioles,1,53,20,13,7,6,0,1,0,2,16,6,147.1,0,0,5,5,1,0,2,2,0,0,0,0,0,0.9,0
Graham Neely San,34892,Graham Neely,San Diego Padres,1,28,28,11,4,7,0,0,0,-0.9,15,0,146.2,0,0,5,5,0,0,0,0,0,0,0,0,0,2.2,0
Lenard Estala Det,3951,Lenard Estala,Detroit Tigers,1,25,25,25,15,10,0,0,0,1.1,12,3,146,0,0,14,14,2,1,1,1,0,0,1,0,0,0.7,0
Ricardo Montero Col,30896,Ricardo Montero,Colorado Rockies,1,25,25,17,10,6,1,2,0,-1.6,23,2,145.1,0,0,9,7,1,1,3,3,0,0,0,0,0,2.4,0
Bruno Lambert Ana,2152,Bruno Lambert,Anaheim Angels,1,29,29,13,4,7,2,0,0,-0.8,18,5,144,0,0,7,4,0,0,0,0,0,0,0,0,0,0.5,0
Jared Wiseman Hou,21761,Jared Wiseman,Houston Astros,1,25,25,10,6,3,1,0,0,1.4,18,7,143.1,0,0,2,2,3,2,1,1,0,0,1,0,0,2.7,0
Colton Spellman Was,8760,Colton Spellman,Washington Nationals,1,34,25,16,11,4,1,3,0,-0.9,20,3,143,0,0,9,7,2,2,0,0,0,0,0,0,0,-0.5,0
Travis Chanslor Bal,27200,Travis Chanslor,Baltimore Orioles,1,24,24,16,9,5,2,0,0,1,14,5,142,0,0,7,7,4,2,2,1,0,0,0,0,0,1.6,0
Rich Rosenfeld Pit,19961,Rich Rosenfeld,Pittsburgh Pirates,1,35,20,17,12,3,2,0,0,-1.3,20,2,138,0,0,7,7,2,1,3,2,0,0,0,0,0,2,0
Tillman Barnes St.,17402,Tillman Barnes,St. Louis Cardinals,1,24,24,18,9,8,1,0,0,-0.8,9,1,136.2,0,0,10,8,2,1,1,1,0,0,1,0,0,1.2,0
Zach Flowers Was,16066,Zach Flowers,Washington Nationals,1,25,25,16,11,4,1,0,0,1.6,12,7,136,0,0,9,7,3,2,1,0,0,0,0,0,0,0.8,0
Damian Zirbes Chi,20057,Damian Zirbes,Chicago Cubs,1,29,25,17,11,5,1,1,0,-0.9,20,4,133.2,0,0,11,9,1,1,2,1,0,0,1,0,0,0.4,0
King Holderness Kan,31046,King Holderness,Kansas City Monarchs,1,54,18,14,4,10,0,0,0,-2.5,23,0,131.1,0,0,4,3,0,0,3,2,0,0,0,0,0,-0.3,0
Pepé Giampà New,34627,Pepé Giampà,New York Mets,1,24,24,9,4,5,0,1,0,-1.5,19,0,130.2,0,0,4,4,0,0,0,0,0,0,1,0,0,0.3,0
Victor Quinteros Mil,26043,Victor Quinteros,Milwaukee Brewers,1,50,16,13,10,2,1,0,0,0.1,17,3,130,0,0,6,6,4,3,2,2,0,0,0,0,0,0.7,0
Luca Blacksher Pit,21910,Luca Blacksher,Pittsburgh Pirates,1,38,20,10,4,5,1,0,0,-0.1,14,4,129,0,0,7,6,0,0,0,0,0,0,1,0,0,1.2,0
Timothy Goins Cin,9885,Timothy Goins,Cincinnati Reds,1,25,25,15,5,7,3,2,0,-1.7,24,4,128.1,0,0,8,6,1,0,0,0,0,0,0,0,0,1.8,0
Rory Farnstrom Kan,17410,Rory Farnstrom,Kansas City Royals,1,63,5,12,8,4,0,0,0,-0.9,18,1,128,0,0,4,4,2,2,3,3,0,0,0,0,0,-0.4,0
Trey Rickerson Tor,6761,Trey Rickerson,Toronto Blue Jays,1,24,24,9,6,3,0,0,0,-0.8,12,1,127,0,0,4,4,1,0,1,1,0,0,1,0,0,-0.4,0
Miguel Marte Pit,19640,Miguel Marte,Pittsburgh Pirates,1,22,22,21,9,11,1,0,0,0.2,31,7,126.2,0,0,6,5,0,0,5,4,0,0,0,0,0,0.7,0
Arvin Gardiner Pit,16322,Arvin Gardiner,Pittsburgh Pirates,1,54,14,12,7,5,0,0,0,-0.7,16,2,126.1,0,0,5,4,4,3,0,0,0,0,0,0,0,0.1,0
Pinga Olivera San,27278,Pinga Olivera,San Francisco Giants,1,33,17,19,14,3,2,1,0,1.9,12,7,126,0,0,10,9,1,1,1,1,1,0,0,0,0,0.5,0
Logan Dickerson Tam,16013,Logan Dickerson,Tampa Bay Devil Rays,1,22,22,17,11,5,1,0,0,0.2,16,4,123.2,0,0,7,7,1,0,2,2,0,0,0,0,0,0.5,0
Ivan Morel Mon,22706,Ivan Morel,Montreal Expos,1,27,27,17,9,7,1,1,0,-1.2,11,1,123.2,0,0,10,8,1,0,2,1,0,0,0,0,0,1.3,0
John Michael Vieux Hou,25176,John Michael Vieux,Houston Astros,1,37,16,17,9,8,0,1,0,-0.6,22,3,123.1,0,0,8,7,1,1,1,1,0,0,0,0,0,1.9,0
Melvin Martínez Kan,40622,Melvin Martínez,Kansas City Royals,1,65,13,10,7,3,0,0,0,-0.6,17,2,121,0,0,6,5,2,2,1,0,0,0,0,0,0,0.5,0
Sam McCullah Tor,15075,Sam McCullah,Toronto Blue Jays,1,60,11,18,13,4,1,0,0,-1.4,16,1,121,0,0,12,10,2,2,0,0,0,0,1,0,0,1.2,0
Abraham Caddy Ari,14611,Abraham Caddy,Arizona Diamondbacks,1,30,19,17,9,8,0,1,0,-0.1,17,3,120.2,0,0,5,5,1,1,3,3,0,0,1,0,0,-0.7,0
Rocky Gastelum Chi,5432,Rocky Gastelum,Chicago Cubs,1,38,19,15,10,5,0,2,0,0.5,14,4,118.1,0,0,6,6,3,2,1,0,0,0,0,0,0,0.9,0
Felix Martínez New,40001,Felix Martínez,New York Mets,1,42,13,10,6,3,1,0,0,-0.9,12,2,117.1,0,0,3,3,4,1,2,1,0,0,0,0,0,0.4,0
Nick Cusson Chi,34303,Nick Cusson,Chicago Cubs,1,23,21,21,12,7,2,0,0,0.1,25,5,117,0,0,11,11,0,0,3,2,0,0,0,0,0,0.7,0
Weldon Yong Cin,8902,Weldon Yong,Cincinnati Reds,1,88,0,10,5,5,0,1,0,0,14,2,117,0,0,4,4,1,1,0,0,0,0,0,0,0,1.2,0
Sam Bailes Tam,21392,Sam Bailes,Tampa Bay Devil Rays,1,30,20,14,11,3,0,1,0,1.3,9,3,116.2,0,0,9,9,1,1,2,2,0,0,0,0,0,0.9,0
Damian Rease Sea,11574,Damian Rease,Seattle Mariners,1,94,0,9,6,3,0,0,0,-0.2,9,1,116.2,0,0,5,5,1,1,0,0,0,0,0,0,0,1.1,0
Ray Sims Cle,9660,Ray Sims,Cleveland Guardians,1,31,19,8,5,3,0,0,0,-0.3,10,1,116.2,0,0,4,4,0,0,3,1,0,0,0,0,0,2.4,0
Altificio Martínez Min,32871,Altificio Martínez,Minnesota Twins,1,40,17,11,8,2,1,2,0,0,6,1,116.1,0,0,6,6,2,0,2,2,0,0,0,0,0,0.8,0
Darrel Var Sea,11508,Darrel Var,Seattle Mariners,1,42,15,11,5,6,0,0,0,-1.9,22,1,116.1,0,0,6,6,1,1,2,0,0,0,0,0,0,-0.5,0
John Zugaza Tam,16520,John Zugaza,Tampa Bay Devil Rays,1,22,22,17,9,6,2,3,0,-1.1,14,1,115,0,0,3,2,4,3,3,3,0,0,0,0,0,0,0
Michael Engblom Tor,32569,Michael Engblom,Toronto Blue Jays,1,63,5,11,7,3,1,1,0,1.5,8,3,114.1,0,0,3,3,2,2,1,1,0,0,0,0,0,1.9,0
Aiden Gantt Pit,27924,Aiden Gantt,Pittsburgh Pirates,1,27,18,14,6,8,0,0,0,0.8,19,5,114,0,0,8,8,0,0,1,0,0,0,0,0,0,0.9,0
Hywel Allred Los,15790,Hywel Allred,Los Angeles Dodgers,1,35,15,13,8,5,0,0,0,-1,13,1,113.1,0,0,10,9,0,0,0,0,0,0,0,0,0,-0.1,0
Billy Parry Bal,28697,Billy Parry,Baltimore Orioles,1,93,0,19,11,6,2,0,0,-1.4,14,1,112.1,0,0,12,11,2,0,1,1,0,0,0,0,0,1.2,0
Alroy Rodríguez Kan,29973,Alroy Rodríguez,Kansas City Royals,1,76,0,13,9,3,1,0,0,-0.6,7,1,112,0,0,10,9,0,0,1,0,0,0,0,0,0,0.1,0
David de la Cruz Kan,24022,David de la Cruz,Kansas City Royals,1,23,23,13,7,5,1,0,0,0.4,21,4,111.2,0,0,6,6,1,1,1,1,0,0,0,0,0,1.1,0
Hans De Strade Cle,14864,Hans De Strade,Cleveland Guardians,1,18,18,14,9,4,1,0,0,2.9,16,8,111,0,0,6,6,2,2,2,2,0,0,0,0,0,0.4,0
Russ Little San,7704,Russ Little,San Diego Padres,1,46,6,16,8,8,0,1,0,-0.4,25,4,111,0,0,7,7,1,1,2,1,0,0,0,0,0,0.1,0
Jacob Baron Chi,27125,Jacob Baron,Chicago White Sox,1,37,17,11,6,5,0,0,0,-0.1,17,4,110.2,0,0,5,5,0,0,1,0,0,0,0,0,0,0.4,0
José Delgado St.,28895,José Delgado,St. Louis Cardinals,1,76,0,14,6,8,0,2,0,-0.4,21,3,110,0,0,2,2,1,1,2,2,0,0,0,0,0,0,0
Jerome White Tam,23035,Jerome White,Tampa Bay Devil Rays,1,21,19,14,9,5,0,1,0,-0.8,17,1,109,0,0,9,8,1,1,1,1,0,0,0,0,0,-0.1,0
Bryan Plumb Tam,27347,Bryan Plumb,Tampa Bay Devil Rays,1,44,9,18,14,4,0,2,0,1.4,10,3,107.1,0,0,11,11,3,3,0,0,0,0,0,0,0,0.7,0
Ashton Gallardo Kan,40221,Ashton Gallardo,Kansas City Monarchs,1,76,1,9,5,4,0,1,0,1.3,12,4,107,0,0,3,3,2,2,0,0,0,0,0,0,0,-1.6,0
Landry Kraus Mil,40069,Landry Kraus,Milwaukee Brewers,1,42,14,9,5,4,0,0,0,-0.3,15,2,107,0,0,4,4,1,1,0,0,0,0,0,0,0,1.6,0
Tom Moore Det,9188,Tom Moore,Detroit Tigers,1,67,0,8,3,5,0,0,0,0.9,6,2,106,0,0,2,2,0,0,2,2,0,0,0,0,0,-0.9,0
Cecilio Ramos Col,34609,Cecilio Ramos,Colorado Rockies,1,19,19,18,13,4,1,2,0,0.5,12,2,105.2,0,0,12,11,1,1,2,2,1,1,0,0,0,0.4,0
Floris Schurman Hou,11832,Floris Schurman,Houston Astros,1,35,15,12,7,3,2,0,0,-1.2,21,2,104.1,0,0,8,7,0,0,0,0,0,0,0,0,0,0.8,0
Julien Moore Flo,9089,Julien Moore,Florida Marlins,1,21,19,15,7,8,0,0,0,0.3,15,3,104,0,0,6,6,2,2,1,1,0,0,0,0,0,1.2,0
Ron Walters San,8419,Ron Walters,San Francisco Giants,1,24,17,14,8,6,0,1,0,-0.6,18,2,104,0,0,8,8,0,0,0,0,0,0,0,0,0,1.4,0
Mark Barteau Phi,14679,Mark Barteau,Philadelphia Phillies,1,91,0,8,6,2,0,0,0,1.9,5,3,103.2,0,0,5,5,2,1,0,0,0,0,0,0,0,0.1,0
Bernal Morillo New,22617,Bernal Morillo,New York Mets,1,58,0,9,4,4,1,0,0,0.1,11,2,103.2,0,0,4,4,1,1,0,0,0,0,0,0,0,0.7,0
Robinson Mayfield Phi,20323,Robinson Mayfield,Philadelphia Phillies,1,22,22,20,12,7,1,2,0,-1,17,1,103.1,0,0,11,10,1,1,2,2,0,0,0,0,0,0.1,0
Rickey Van Buren Ari,28938,Rickey Van Buren,Arizona Diamondbacks,1,51,14,12,6,6,0,0,0,1.2,8,3,103.1,0,0,3,3,2,2,2,2,0,0,0,0,0,2.2,0
Kester Littell Oak,13628,Kester Littell,Oakland Athletics,1,28,12,18,14,4,0,0,0,1,20,5,103,0,0,9,9,3,2,2,2,0,0,0,0,0,0.7,0
Mason Shields Chi,20990,Mason Shields,Chicago Cubs,1,60,0,12,8,3,1,0,0,-0.9,20,3,102.2,0,0,6,5,2,2,2,1,0,0,0,0,0,0.4,0
Rueben Gold New,15810,Rueben Gold,New York Yankees,1,74,0,9,5,3,1,0,0,0,12,3,102,0,0,4,4,1,0,2,1,0,0,0,0,0,1.4,0
Kenneth Feaster Tam,15979,Kenneth Feaster,Tampa Bay Devil Rays,1,43,0,12,8,4,0,1,0,-0.3,14,3,101.2,0,0,4,3,3,2,2,1,0,0,0,0,0,0.9,0
