ID,POS,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,AD,WE,INT,CON,BABIP,GAP,POW,EYE,K's,HT P,CON P,GAP P,POW P,EYE P,K P,DEF,SS,DEF Pot,SPE,RUN,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR,ZR,EFF
33093,CF,E. WISE,,KCA,AAA,25,8,2.0 Stars,2.0 Stars,H,H,L,6,5,8,4,5,6,5,6,8,4,5,6,6,-,6,4,2,1,,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,100.0,0,.000,.000,.000,-100,.000,-118,-0.0,3.00,0,0,-0.3,0.0,0.0,0.0,.000
38457,RF,O. WISE,,ATL,MLB,25,4,2.5 Stars,2.5 Stars,N,H,N,7,7,5,6,4,6,7,7,5,6,4,6,5,-,5,4,4,131,118,502,481,131,82,28,2,19,63,50,12,2.4,0,3,0,6,0,80,15.9,9,.272,.291,.457,101,.289,98,0.4,3.37,4,0,-0.7,-0.0,-0.2,-3.4,.930
38803,CF,D. WORTHY,,MIA,MLB,26,8,2.5 Stars,2.5 Stars,N,H,N,5,9,6,6,6,3,10,6,6,6,7,3,6,-,6,1,1,144,138,603,530,140,80,28,2,30,92,81,65,10.8,0,4,0,4,0,175,29.0,6,.264,.347,.494,121,.334,126,3.1,3.96,2,0,19.1,-4.1,-5.3,-1.2,.979
37920,1B,D. WRIGHT,,ARI,MLB,25,8,2.0 Stars,3.0 Stars,N,N,H,5,8,5,4,4,4,9,8,5,5,4,6,8,-,10,7,9,27,27,101,93,20,11,6,1,2,13,10,6,5.9,1,0,0,2,0,28,27.7,1,.215,.257,.366,64,.277,57,-0.2,3.50,4,0,-5.3,1.0,1.7,-0.3,.996
41159,LF,D. XIONG,,DET,MLB,28,12,3.0 Stars,3.0 Stars,N,N,N,5,5,6,8,5,5,5,5,7,8,5,5,6,-,6,5,4,158,152,647,594,168,90,30,8,40,116,95,39,6.0,1,5,0,9,0,106,16.4,13,.283,.328,.562,130,.280,132,2.5,3.53,0,0,25.3,-3.3,-3.3,-3.0,.836
28294,RF,D. XIU,,TOR,MLB,29,12,2.5 Stars,2.5 Stars,H,N,N,5,5,6,6,6,5,5,5,6,7,7,5,4,-,4,3,3,128,109,478,407,107,70,13,3,21,60,61,58,12.1,4,9,0,4,0,85,17.8,11,.263,.364,.464,120,.282,121,1.3,3.70,5,3,12.6,0.3,-1.5,-4.3,.903
32099,C,Y. YI,,NYN,MLB,25,8,2.0 Stars,2.0 Stars,N,N,N,5,5,5,5,5,5,5,5,5,5,6,5,8,-,8,4,3,107,94,367,333,66,56,4,0,6,35,28,25,6.8,1,5,1,4,0,99,27.0,5,.198,.262,.264,52,.259,47,-0.5,3.84,3,2,-23.3,-1.3,-2.6,2.7,1.098
37666,C,K. YOSHIDA,,TOR,MLB,26,9,2.0 Stars,2.0 Stars,L,N,L,5,5,3,5,5,5,5,5,3,6,5,5,6,-,7,1,1,44,39,159,148,39,31,1,1,6,24,16,9,5.7,0,1,2,1,0,32,20.1,8,.264,.308,.405,89,.297,91,0.8,3.57,0,0,-1.6,-0.2,-0.2,-0.5,1.087
32374,SP,J. YOUNG,,ATL,MLB,33,17,3.0 Stars,3.0 Stars,L,L,L,4,4,5,5,5,5,4,4,5,5,5,5,6,-,7,6,6,15,3,20,19,4,3,1,0,0,2,0,0,0.0,0,0,0,1,0,5,25.0,0,.211,.200,.263,26,.267,15,-0.3,3.75,1,0,-2.1,-0.5,-0.3,-0.6,.843
30566,1B,C. ÁLVAREZ,,KCA,MLB,28,11,2.5 Stars,2.5 Stars,N,N,N,4,4,5,9,6,4,4,4,5,9,7,4,7,-,7,1,1,143,137,600,549,135,76,19,0,40,121,80,44,7.3,6,2,0,5,0,160,26.7,18,.246,.302,.499,114,.268,108,1.4,3.81,0,0,6.1,-2.6,-2.6,2.9,1.040
34496,1B,R. ÁLVAREZ JR.,,MON,MLB,26,7,2.5 Stars,2.5 Stars,N,H,H,5,5,5,6,6,4,5,5,5,7,9,4,5,-,5,7,9,18,9,45,37,5,4,0,0,1,4,4,8,17.8,0,0,0,0,0,15,33.3,0,.135,.289,.216,42,.190,50,-0.2,4.07,0,0,-2.7,-0.4,-0.4,0.2,1.017
